mse,abs_percentage_median,abs_percentage_mean,abs_percentage_std,div_max,div_min,div_avg,n
1.6111094463367126e-16,99.67975858593059,99.53316732414473,0.5184994175475006,0.4269501568916505,-1.6479092503640227,-0.3344932978500198,208
1.5221672969178983e-16,99.68197085718525,99.53752449374916,0.5142572983459285,0.4257547608928318,-1.6220322101749913,-0.3341231659266468,209
1.5460730636457308e-16,99.68620130698389,99.54259178943747,0.5099919780006646,0.42389100877677777,-1.6193040010543402,-0.33426217049931195,210
1.485684428746102e-16,99.6898542775065,99.5474949610264,0.5047349171178318,0.4277324543222445,-1.6150771320857806,-0.33421477804471805,211
1.5439365063714191e-16,99.6932054441478,99.55237629291993,0.4986344954096468,0.4287929506705108,-1.6247486710887526,-0.3340539726374091,212
1.4048110987187517e-16,99.69732978720594,99.55836911715733,0.4922442299253099,0.4150418224924133,-1.6198929647940608,-0.33314633394133936,213
1.5490010356876847e-16,99.69961248346976,99.56292887561932,0.4871204415912044,0.41336921282026307,-1.6155438659171633,-0.3330020170847943,214
1.5022149762984045e-16,99.70282251975814,99.56872255794282,0.4793543838825513,0.4133058202172579,-1.6232716831831406,-0.3332523100524945,215
1.3636285625029931e-16,99.70714275814943,99.57458825957276,0.4746278675185248,0.40645959546592625,-1.5962750145324733,-0.33112090549841733,216
1.289717957377374e-16,99.7112534500836,99.5797045403638,0.46949061550392496,0.4048272753201463,-1.5917141877550636,-0.33113854815554644,217
1.2950709562020263e-16,99.71476968690536,99.58502959023798,0.46370380015104834,0.4022852172027953,-1.5370061684361955,-0.33106297911687604,218
1.278377120954098e-16,99.71811717967606,99.59060548402192,0.45731022955077233,0.40460859303987906,-1.5384846609493332,-0.3308075519260488,219
1.241168001916234e-16,99.72136856914008,99.59544248094603,0.45209591464318477,0.4088156008638766,-1.5305549591357095,-0.33072388174328254,220
1.8317384080717673e-16,99.72467835895952,99.60019784345184,0.44689486588550714,0.4044921197623088,-1.5263073817272987,-0.33000783133108264,221
1.8358606657139624e-16,99.72881650064966,99.60616849640147,0.44109627405305607,0.4066692189572221,-1.5202102296457882,-0.33000124792465135,222
1.8239784677701414e-16,99.73217486221583,99.61116916304614,0.43568356307707945,0.4092590828174707,-1.5071247521404816,-0.3298385333398908,223
1.8794108335078378e-16,99.73598127854407,99.61603260231622,0.4309550696509917,0.4077405305575903,-1.5008898539327835,-0.33022832064994034,224
1.208338218063194e-16,99.73932477340071,99.6211768812917,0.42226556395831016,0.4080893489695008,-1.5017009609019836,-0.33039610501400896,225
7.824875301022132e-17,99.74294218828632,99.62673304482036,0.4173877562051076,0.40474764384701967,-1.5090663536870579,-0.3308867903351977,226
7.443683382360499e-17,99.74576800199887,99.63237554711623,0.4102873313671299,0.40474011828003054,-1.5087355377227278,-0.3309060934279274,227
7.511630919234104e-17,99.7492730738706,99.63672602836677,0.40557254746324967,0.40507385020877607,-1.5104126369574284,-0.3309031960639104,228
7.11765203762425e-17,99.7537316966161,99.64338789134736,0.3992693815891452,0.40836912203965703,-1.509791146096803,-0.330859328654028,229
5.992409510253054e-17,99.75688038163656,99.64752340263719,0.3955042716073372,0.4219345846611571,-1.507306114824736,-0.3302501494527527,230
4.416308930997354e-17,99.76063479607126,99.65262040822503,0.3906830317957672,0.42987601244325724,-1.509036570492789,-0.3297656308399903,231
5.00563146384973e-17,99.7642260521358,99.65836971739498,0.38455574392987735,0.42987568992742364,-1.5088952068052461,-0.32977700087054357,232
5.350680729247616e-17,99.76801938139516,99.66363484663304,0.37761854477390205,0.4327753736026816,-1.5013879658998754,-0.3295412120512327,233
5.713425562809193e-17,99.770702261433,99.66733294901825,0.37431935568723756,0.44067504631556353,-1.5247554066512352,-0.3292548541211619,234
6.356934640337634e-17,99.77356885576884,99.67211482524398,0.36842388166525863,0.44310826132133396,-1.517202063021946,-0.32907860154040386,235
1.0130842410775318e-16,99.77764588281698,99.67745877214648,0.36293141414443264,0.4499014056431241,-1.5029803305718727,-0.3286244460161692,236
5.056013568030829e-18,99.78079406975456,99.68356857905668,0.3541662539846076,0.44937548731719534,-1.490496814805894,-0.32922357299689553,237
5.1349213571877816e-18,99.78518921992318,99.68924517491494,0.3495949745247557,0.44789278305598046,-1.4916139505535675,-0.3292218975134208,238
1.7389621281894431e-19,99.78787002076535,99.69299191496401,0.34528516104926404,0.44461485184221683,-1.5253911872103447,-0.3303206385630842,239
1.0452872183757907e-20,99.7911231770195,99.69870726139793,0.337175866675172,0.442325921315164,-1.521550767019455,-0.33011233272788326,240
1.4791891608399951e-21,99.79405284564496,99.70338455982002,0.33056612204545704,0.43918461814828014,-1.5365527492697888,-0.33031372841238055,241
4.0454924722006874e-19,99.79850540791327,99.70964813327049,0.3250294888919928,0.43693857269690994,-1.5375158988239777,-0.330680416737524,242
8.784993028115918e-20,99.80208566084244,99.71412151152002,0.32169004348734165,0.43628458888507815,-1.538138610655357,-0.33056993623742204,243
1.1422817052880804e-20,99.80540514146716,99.71938980251937,0.3159526462323974,0.4373151887423834,-1.5510537795962138,-0.33072078187407217,244
1.0112165450856464e-20,99.80952783997225,99.72624307380579,0.3076673969024262,0.44869458837819565,-1.5560419625678197,-0.33079279667844275,245
5.24378821437717e-18,99.81358624827601,99.73233914346808,0.30082949548735566,0.4485555140530675,-1.556835489741547,-0.33076179583558113,246
5.6161258794712605e-18,99.81835985292,99.73840119641562,0.29587952895331493,0.44732770300915625,-1.559069135685775,-0.3309238673112172,247
1.1445480395723683e-19,99.82337219028034,99.74508094654466,0.2888230719025906,0.4576264515287738,-1.539316853429357,-0.329671446718459,248
4.732506866631607e-18,99.82922726061048,99.75254295704292,0.2820533252778931,0.45699049276170545,-1.532954428548395,-0.3286173596501537,249
1.7801726943985895e-18,99.83393190842956,99.75965185841943,0.27289104986098833,0.4573437342092044,-1.5338669137095375,-0.3284457497900747,250
3.9784579167160153e-20,99.83909195380399,99.76608633704103,0.2690192298621744,0.4543675028885792,-1.5247251890110043,-0.32810595873173215,251
3.1425814656309464e-19,99.84372941695435,99.7715836192968,0.26529629126403437,0.4543256756033749,-1.523779172043359,-0.328088977859765,252
1.4468160637701674e-19,99.84778504272978,99.77645771940581,0.26166530177954195,0.44800339471862927,-1.5111631762312054,-0.3279079732013593,253
3.9529021839795087e-19,99.85172237001447,99.78098641193668,0.25768481624526013,0.4468423106963746,-1.482080350535726,-0.3298815283921339,254
1.410038977288391e-18,99.85475859970691,99.78571073318018,0.2527073694142312,0.44804575059459406,-1.4776480750117353,-0.3298413873816633,255
4.549316544143437e-19,99.85868845597763,99.79046597600424,0.24988316234720187,0.4486142682833698,-1.4771726564595002,-0.3299153109635871,256
1.7875769600259077e-20,99.86160217212586,99.79475932467031,0.24535526368824553,0.4385254494701005,-1.4884669753338073,-0.32839725143365206,257
6.219115764226695e-18,99.8649002338302,99.79871743733098,0.24201905596692969,0.43980773617387836,-1.4788518792316454,-0.32798838028026067,258
1.9730306020052467e-18,99.86870012625141,99.80378917540659,0.23735319948649972,0.44251859484575373,-1.4780693537176868,-0.3284722967190204,259
1.2052158414088639e-18,99.87236514783427,99.80780810863324,0.2342775295649354,0.44287307021838895,-1.4760967199366792,-0.32865144475185154,260
2.4251493593957295e-18,99.87607513655112,99.81228447540829,0.23138620275875443,0.44529623899884463,-1.499951308644702,-0.3292330540857523,261
2.400449955086946e-18,99.8803802164056,99.81722209881332,0.22740467378345455,0.44546359288411885,-1.5005104503811344,-0.3292348097418204,262
2.336190507605486e-18,99.88464632401642,99.82277789144325,0.22313113409068466,0.445324283133683,-1.5006460707597897,-0.3292405291280648,263
5.651107040073781e-20,99.88927056499246,99.82861467137526,0.21913503554264888,0.4453886905218276,-1.5028806926581408,-0.3293893267928228,264
1.3194301264104291e-23,99.89325880648175,99.83305189687975,0.21660080326673323,0.44700648898602324,-1.5055690962201735,-0.3294541878638938,265
1.3825409323675714e-19,99.89726916359253,99.83765454883601,0.21284193207875693,0.4407307437986443,-1.5124845704870076,-0.3299324985428612,266
1.0715831484594943e-19,99.90269104912892,99.84427960663768,0.20734442969035521,0.4424959995906983,-1.5257707776863807,-0.3302302653784374,267
1.3452937036861141e-21,99.90473904559158,99.84847935370581,0.19951718849624583,0.4362726827776262,-1.585273130010382,-0.331213420594355,268
9.061545673580115e-20,99.90811156369243,99.85352616268432,0.19492371848342518,0.4350148634409363,-1.5858397196277743,-0.330935791159614,269
3.363671417164434e-19,99.90984698263003,99.85674778160488,0.19007145709382706,0.4349385130320549,-1.567961704169794,-0.3305469203572193,270
1.9848712265949264e-20,99.9123924076921,99.86059974730594,0.18454321975558008,0.43517015605164566,-1.5669286485040885,-0.33049797559682886,271
1.5386498311384185e-20,99.91509400339173,99.86467220745271,0.17945721609194754,0.4349256148935652,-1.565274830159849,-0.33052595256846923,272
2.856316939679521e-19,99.9188795226869,99.87007226580671,0.1751630750765824,0.4361701710232211,-1.5617170567649765,-0.330782733246475,273
6.887553898544376e-19,99.9226684322297,99.87470362385962,0.16947231122700554,0.4372917350524341,-1.5900089433243743,-0.3310101029343555,274
4.1005865902400693e-19,99.9249947020846,99.87887161610378,0.16106927477165264,0.4390535497269319,-1.6170819373440395,-0.3311548867726281,275
7.206809805556933e-19,99.9293686882819,99.88547765221537,0.15288682853872748,0.4441908581716536,-1.6449813708921397,-0.33088150335983885,276
6.565332812093587e-19,99.93358170951556,99.89143749763221,0.1466261117788769,0.44410527444431924,-1.6453829675690672,-0.33091038236798737,277
3.931815206972987e-21,99.93727393877312,99.898829951899,0.1314589777860942,0.448134071058921,-1.696198815703756,-0.33200040890878696,278
4.135924966566267e-20,99.94128675191737,99.90460911350188,0.12499960122304242,0.4483720465859493,-1.6979444071918035,-0.3319944785196173,279
2.688864220233507e-19,99.94567987670382,99.91054348128544,0.11967059258727278,0.44984482713480833,-1.7024836059483892,-0.3322855860089507,280
2.6561959265057013e-21,99.9497269793858,99.91648281101062,0.11014392562723214,0.4513431193760473,-1.6972473241175994,-0.3320726287594093,281
5.015067305555324e-19,99.95300843411928,99.92150829151366,0.103902932659971,0.4516765848280233,-1.7005847803393515,-0.3323054564791779,282
5.15578501562238e-19,99.95667885463322,99.9281762727234,0.09304072352396495,0.4506739266855506,-1.6858455007114568,-0.33207891921485655,283
5.102170336283067e-19,99.96048935075943,99.93427896660393,0.08520191889517817,0.4510968602746219,-1.6856945691734389,-0.33207913563321917,284
3.1420902862238064e-19,99.96550816925186,99.94240411164411,0.07223353024576296,0.4507837874822487,-1.6899014614798684,-0.33202034382160506,285
3.7678500175595353e-19,99.97239806362222,99.9525600166199,0.06285287648650176,0.45094827242394775,-1.6899335632192516,-0.3320091883988405,286
4.314398938774737e-19,99.97989524366457,99.96495393974162,0.0491029557186386,0.45185531300344195,-1.6851374993710877,-0.3320826423213603,287
1.8927272421152434e-19,99.98915825966264,99.97691399925301,0.03899518065895657,0.45179803631844706,-1.6850306172800504,-0.33204968463950335,288
4.0308932667970114e-31,99.99999999996231,99.9999999999258,1.2730072339786e-10,0.4517366188898837,-1.6900125030068907,-0.331986731843739,289
4.03009367024776e-31,99.99999999996243,99.99999999992596,1.2691756067431272e-10,0.4517366188913652,-1.6900125030133788,-0.33198673184376587,290
4.025008854408913e-31,99.99999999996248,99.99999999992609,1.2664081455101373e-10,0.45173661889166805,-1.690012503004759,-0.33198673184380373,291
4.030332661384026e-31,99.99999999996257,99.99999999992612,1.266014405102913e-10,0.4517366188914238,-1.6900125030041204,-0.33198673184386707,292
4.0154484565029565e-31,99.99999999996247,99.99999999992626,1.2583323333675096e-10,0.4517366188915304,-1.690012503004299,-0.33198673184387983,293
4.015591971247142e-31,99.99999999996247,99.9999999999263,1.2583649583306298e-10,0.45173661889152505,-1.6900125030042101,-0.33198673184387995,294
4.013989026693764e-31,99.99999999996248,99.99999999992632,1.2581823202547365e-10,0.4517366188914771,-1.6900125030041222,-0.3319867318438861,295
4.01313730637311e-31,99.99999999996253,99.99999999992633,1.2581848118825197e-10,0.4517366188915197,-1.6900125030040813,-0.33198673184388405,296
4.019552997499249e-31,99.99999999996251,99.99999999992637,1.2581021487206972e-10,0.4517366188914922,-1.6900125030041346,-0.3319867318438712,297
4.0140168846641355e-31,99.99999999996247,99.99999999992635,1.2573130061676328e-10,0.451736618891597,-1.6900125030036648,-0.33198673184388383,298
4.0153247915996555e-31,99.99999999996248,99.99999999992637,1.2572972323997548e-10,0.45173661889140604,-1.690012503006189,-0.3319867318439119,299
4.015164106406541e-31,99.9999999999625,99.99999999992637,1.257168543644166e-10,0.4517366188914984,-1.6900125030059767,-0.3319867318439109,300
4.016045051908234e-31,99.99999999996251,99.99999999992639,1.2569355283092093e-10,0.4517366188915082,-1.6900125030060025,-0.331986731843911,301
4.016831037618316e-31,99.99999999996253,99.9999999999264,1.2568957450875804e-10,0.45173661889145666,-1.690012503006158,-0.33198673184392186,302
4.016307674809119e-31,99.99999999996257,99.9999999999264,1.256859772343333e-10,0.4517366188914238,-1.6900125030060638,-0.33198673184392274,303
4.014988539562525e-31,99.99999999996258,99.99999999992642,1.2569145625694869e-10,0.4517366188914016,-1.6900125030060238,-0.3319867318439201,304
4.014941213504876e-31,99.99999999996263,99.99999999992642,1.2568772239827518e-10,0.4517366188914025,-1.6900125030060051,-0.33198673184392036,305
4.018401330629926e-31,99.99999999996264,99.99999999992642,1.2567887499882812e-10,0.4517366188914105,-1.6900125030057946,-0.331986731843931,306
4.017947735266179e-31,99.99999999996264,99.99999999992649,1.2567332467276246e-10,0.4517366188913545,-1.6900125030055744,-0.3319867318439288,307
4.018830895295803e-31,99.99999999996265,99.99999999992649,1.2568138182887865e-10,0.45173661889147354,-1.6900125030058204,-0.3319867318439282,308
4.034787605424309e-31,99.99999999996261,99.99999999992691,1.2332118471916856e-10,0.4517366188897656,-1.6900125030016646,-0.3319867318436799,309
4.042002507482959e-31,99.99999999996257,99.99999999992696,1.2320238639268455e-10,0.4517366188893872,-1.6900125029999815,-0.3319867318436202,310
4.041115273318133e-31,99.99999999996258,99.99999999992698,1.2320720082401558e-10,0.45173661888942096,-1.6900125029997417,-0.3319867318436166,311
4.042834689133561e-31,99.99999999996263,99.99999999992697,1.2320500822655388e-10,0.4517366188893419,-1.690012502999843,-0.3319867318436258,312
4.040737740109747e-31,99.99999999996261,99.99999999992697,1.2318737511481816e-10,0.45173661888927974,-1.6900125029999566,-0.3319867318436259,313
4.042111264507859e-31,99.99999999996263,99.99999999992698,1.2317978597417196e-10,0.4517366188892922,-1.690012502999954,-0.3319867318436256,314
4.037777434516888e-31,99.99999999996264,99.999999999927,1.2317712015412008e-10,0.4517366188891785,-1.6900125030013529,-0.3319867318436711,315
4.039731198720048e-31,99.99999999996264,99.999999999927,1.231678264220959e-10,0.4517366188891936,-1.690012503001463,-0.33198673184367067,316
4.040404254349739e-31,99.99999999996267,99.999999999927,1.2316424439502864e-10,0.4517366188894778,-1.6900125030002418,-0.33198673184366,317
4.039413067364826e-31,99.99999999996265,99.99999999992703,1.2315541248852794e-10,0.4517366188893117,-1.6900125030005366,-0.3319867318436647,318
4.0436148654088865e-31,99.99999999996267,99.99999999992703,1.2315600816000818e-10,0.45173661888968475,-1.690012503000533,-0.33198673184362304,319
4.039061261596399e-31,99.99999999996267,99.99999999992703,1.2314716712185002e-10,0.45173661888966077,-1.6900125030005686,-0.33198673184361077,320
4.039991532132791e-31,99.99999999996267,99.99999999992703,1.2314805161787422e-10,0.4517366188896661,-1.6900125030005775,-0.3319867318436117,321
4.038118467065238e-31,99.99999999996267,99.99999999992703,1.2314373198567782e-10,0.45173661888958083,-1.6900125030004682,-0.3319867318436113,322
4.041770063395086e-31,99.99999999996267,99.99999999992704,1.2314220817640201e-10,0.4517366188895737,-1.6900125030005215,-0.331986731843606,323
4.044744856485858e-31,99.99999999996268,99.99999999992703,1.231423815697745e-10,0.45173661888957817,-1.6900125030004576,-0.3319867318436127,324
4.044215464740038e-31,99.99999999996267,99.99999999992704,1.2313755997899937e-10,0.45173661888964745,-1.6900125030003137,-0.3319867318436067,325
4.043825912769797e-31,99.99999999996267,99.99999999992704,1.2313477456431608e-10,0.4517366188896714,-1.6900125030002124,-0.33198673184360383,326
4.0456118007096305e-31,99.99999999996267,99.99999999992704,1.2313760300800154e-10,0.4517366188896892,-1.6900125029998785,-0.33198673184360084,327
4.044974704498947e-31,99.99999999996265,99.99999999992704,1.2313867303014536e-10,0.45173661888968475,-1.6900125029997906,-0.3319867318435991,328
4.048742844105329e-31,99.99999999996267,99.99999999992704,1.2313361225019493e-10,0.4517366188896803,-1.6900125030002036,-0.33198673184359107,329
4.047387353317613e-31,99.99999999996265,99.99999999992704,1.2313309615091943e-10,0.451736618889643,-1.6900125030000748,-0.33198673184358624,330
4.0483113005032475e-31,99.99999999996267,99.99999999992704,1.2313848079175818e-10,0.4517366188896439,-1.690012503000073,-0.3319867318435864,331
4.0484232083581796e-31,99.99999999996267,99.99999999992704,1.2313236428396117e-10,0.45173661888963323,-1.6900125030000508,-0.33198673184358696,332
4.047731090740778e-31,99.99999999996268,99.99999999992704,1.2313382976841587e-10,0.4517366188896421,-1.6900125030000437,-0.3319867318435905,333
4.048421292114771e-31,99.99999999996271,99.99999999992704,1.2313503105634055e-10,0.4517366188896732,-1.6900125030000277,-0.3319867318435904,334
4.048437005324108e-31,99.99999999996272,99.99999999992704,1.2313462108304453e-10,0.4517366188896732,-1.6900125030000286,-0.3319867318435891,335
4.0502603278745e-31,99.99999999996275,99.99999999992708,1.2313673731122187e-10,0.45173661888967676,-1.690012503000058,-0.33198673184359107,336
4.266416444259727e-31,99.99999999998639,99.99999999997821,3.340109111528611e-11,0.45173661889344796,-1.6900125030439073,-0.33198673184562666,337
4.265659908570173e-31,99.99999999998639,99.99999999997821,3.339849048960655e-11,0.45173661889346395,-1.6900125030439739,-0.3319867318456262,338
4.26658168718928e-31,99.9999999999864,99.99999999997821,3.3394347901292256e-11,0.4517366188934746,-1.6900125030439614,-0.3319867318456262,339
4.264383431290686e-31,99.99999999998639,99.99999999997821,3.339314375224058e-11,0.45173661889347816,-1.6900125030439472,-0.3319867318456247,340
4.263706523478126e-31,99.9999999999864,99.99999999997821,3.339006740810759e-11,0.4517366188934737,-1.6900125030439739,-0.3319867318456255,341
4.26352914397053e-31,99.99999999998639,99.99999999997821,3.338576414215187e-11,0.4517366188934835,-1.69001250304402,-0.331986731845625,342
4.264693780609416e-31,99.99999999998641,99.99999999997824,3.3380302866897094e-11,0.4517366188934995,-1.6900125030442616,-0.3319867318456211,343
4.265296811001813e-31,99.9999999999864,99.99999999997826,3.337380613374361e-11,0.451736618893519,-1.6900125030441968,-0.33198673184562155,344
4.264785038831329e-31,99.99999999998641,99.99999999997824,3.337311446110572e-11,0.45173661889350303,-1.6900125030441364,-0.33198673184561955,345
4.264879444915948e-31,99.99999999998643,99.99999999997826,3.337050379844674e-11,0.4517366188933778,-1.690012503043814,-0.3319867318456214,346
4.2664337552737195e-31,99.99999999998643,99.99999999997826,3.336705782682916e-11,0.45173661889340266,-1.6900125030438762,-0.3319867318456226,347
4.264571448921233e-31,99.99999999998643,99.99999999997827,3.3363026623244606e-11,0.45173661889332273,-1.6900125030439144,-0.33198673184562494,348
4.265933717173736e-31,99.99999999998646,99.99999999997827,3.3365556988638414e-11,0.4517366188933245,-1.6900125030439321,-0.33198673184562366,349
4.268368875859872e-31,99.99999999998646,99.99999999997827,3.33637628204121e-11,0.45173661889337957,-1.6900125030441027,-0.3319867318456353,350
4.267650728876425e-31,99.99999999998646,99.99999999997827,3.3362213341019256e-11,0.45173661889335737,-1.6900125030441462,-0.3319867318456356,351
4.26799897342977e-31,99.99999999998646,99.99999999997827,3.336102593608741e-11,0.45173661889339733,-1.6900125030441737,-0.3319867318456165,352
4.268076887715473e-31,99.99999999998646,99.99999999997827,3.3356890356078755e-11,0.451736618893392,-1.6900125030441595,-0.3319867318456163,353
4.271850285330063e-31,99.99999999998647,99.9999999999783,3.335444295749903e-11,0.4517366188933547,-1.690012503044187,-0.3319867318456037,354
4.26926300409476e-31,99.99999999998647,99.99999999997829,3.3348196560080735e-11,0.45173661889333605,-1.6900125030444837,-0.3319867318455965,355
4.269000108081911e-31,99.99999999998646,99.9999999999783,3.3346253790058726e-11,0.4517366188933325,-1.690012503044482,-0.3319867318455967,356
4.265926635806055e-31,99.99999999998646,99.99999999997831,3.3339909899725564e-11,0.45173661889330763,-1.690012503044068,-0.33198673184558897,357
4.266383396057812e-31,99.99999999998647,99.99999999997831,3.3339172640333474e-11,0.45173661889330674,-1.6900125030441258,-0.3319867318455891,358
4.2643519643097125e-31,99.99999999998647,99.99999999997831,3.333953035505432e-11,0.4517366188933032,-1.6900125030441178,-0.3319867318455887,359
4.26413759859136e-31,99.99999999998649,99.99999999997831,3.333405625182419e-11,0.4517366188934355,-1.6900125030443345,-0.33198673184558525,360
4.265953781080749e-31,99.99999999998649,99.99999999997831,3.3335209595470254e-11,0.4517366188934462,-1.6900125030442181,-0.3319867318455826,361
4.26390789892116e-31,99.9999999999865,99.99999999997833,3.333175467299524e-11,0.45173661889345595,-1.6900125030445015,-0.3319867318455823,362
4.263211757917801e-31,99.9999999999865,99.99999999997833,3.33293696573236e-11,0.4517366188934533,-1.690012503044513,-0.3319867318455822,363
4.264343310910299e-31,99.99999999998651,99.99999999997833,3.3326154117471686e-11,0.45173661889347017,-1.6900125030444029,-0.33198673184558636,364
4.26536722633206e-31,99.99999999998651,99.99999999997833,3.332566415605415e-11,0.4517366188934746,-1.690012503044426,-0.3319867318455897,365
4.2647362627636665e-31,99.99999999998653,99.99999999997833,3.3324526446448456e-11,0.45173661889347283,-1.6900125030444144,-0.33198673184558963,366
4.263254625975863e-31,99.99999999998653,99.99999999997833,3.3324165912437325e-11,0.4517366188934737,-1.6900125030443807,-0.33198673184558897,367
4.263536616646956e-31,99.99999999998653,99.99999999997836,3.331923705567676e-11,0.45173661889347727,-1.690012503044371,-0.3319867318455891,368
4.265935684221357e-31,99.99999999998654,99.99999999997837,3.33130842649875e-11,0.4517366188934604,-1.6900125030447324,-0.3319867318455948,369
4.264471539455053e-31,99.99999999998654,99.99999999997837,3.3312706028703475e-11,0.4517366188934586,-1.6900125030448114,-0.33198673184559907,370
4.26282280896526e-31,99.99999999998654,99.99999999997837,3.3310207277054914e-11,0.45173661889356875,-1.6900125030444935,-0.33198673184559324,371
4.264516773910896e-31,99.99999999998654,99.99999999997839,3.330793953274215e-11,0.4517366188935785,-1.6900125030444642,-0.33198673184559396,372
4.262609661454015e-31,99.99999999998654,99.99999999997837,3.330794942850624e-11,0.4517366188935803,-1.6900125030444322,-0.3319867318455945,373
4.265377454305468e-31,99.99999999998654,99.99999999997837,3.330281248093542e-11,0.45173661889357497,-1.6900125030445947,-0.33198673184559807,374
4.266159537203017e-31,99.99999999998654,99.9999999999784,3.3294675628761225e-11,0.4517366188935563,-1.6900125030444038,-0.33198673184559696,375
4.265808613876664e-31,99.99999999998654,99.9999999999784,3.329313745488033e-11,0.451736618893559,-1.6900125030444766,-0.33198673184559524,376
4.263383231443198e-31,99.99999999998654,99.9999999999784,3.328496070896888e-11,0.4517366188935643,-1.690012503044418,-0.3319867318455944,377
4.263960603435541e-31,99.99999999998654,99.9999999999784,3.32802600637499e-11,0.4517366188935572,-1.690012503044473,-0.3319867318455944,378
4.264026287875813e-31,99.99999999998654,99.9999999999784,3.32794268781618e-11,0.45173661889356165,-1.6900125030444695,-0.3319867318455938,379
4.265456524821426e-31,99.99999999998656,99.99999999997843,3.3277754444315804e-11,0.45173661889355365,-1.6900125030442466,-0.3319867318455866,380
4.267044777876498e-31,99.99999999998657,99.99999999997843,3.326948850742195e-11,0.4517366188935146,-1.6900125030442519,-0.33198673184558275,381
4.268848985894274e-31,99.99999999998657,99.99999999997843,3.326527373540037e-11,0.45173661889350125,-1.690012503044147,-0.33198673184558386,382
4.268672680056142e-31,99.99999999998657,99.99999999997843,3.3262108718960876e-11,0.45173661889350303,-1.6900125030442554,-0.33198673184558447,383
4.268629391232972e-31,99.99999999998657,99.99999999997846,3.3259155430887176e-11,0.4517366188934364,-1.6900125030442315,-0.3319867318455964,384
4.267851803941586e-31,99.99999999998658,99.99999999997846,3.3253223557395295e-11,0.45173661889346395,-1.6900125030442767,-0.3319867318456018,385
4.269655395386037e-31,99.99999999998661,99.99999999997846,3.324934298005589e-11,0.45173661889345684,-1.6900125030441906,-0.33198673184560007,386
4.2699175243886404e-31,99.9999999999866,99.99999999997846,3.3242969457537677e-11,0.45173661889344174,-1.690012503044259,-0.3319867318456003,387
4.269013882372652e-31,99.99999999998661,99.99999999997848,3.3236608164238255e-11,0.45173661889342664,-1.6900125030443034,-0.3319867318456009,388
4.2672241978450006e-31,99.99999999998661,99.99999999997848,3.3232659285005896e-11,0.4517366188934222,-1.6900125030442812,-0.33198673184560085,389
4.267158488778431e-31,99.99999999998663,99.99999999997848,3.3231729061137256e-11,0.4517366188934151,-1.6900125030443007,-0.3319867318456,390
4.269074489515912e-31,99.99999999998661,99.99999999997851,3.32298279176064e-11,0.4517366188934382,-1.6900125030441746,-0.3319867318456006,391
4.267399686813932e-31,99.99999999998663,99.99999999997851,3.322554860581334e-11,0.4517366188934071,-1.6900125030440503,-0.3319867318456006,392
4.270164310847983e-31,99.99999999998663,99.99999999997851,3.322482483623284e-11,0.4517366188934213,-1.6900125030441062,-0.33198673184560407,393
4.269002862938282e-31,99.99999999998663,99.99999999997853,3.322274228269265e-11,0.45173661889342576,-1.6900125030441355,-0.3319867318456019,394
4.268877321100702e-31,99.99999999998663,99.99999999997853,3.32213760372713e-11,0.45173661889340533,-1.6900125030441862,-0.33198673184560035,395
4.268579412591949e-31,99.99999999998663,99.99999999997853,3.321916974842154e-11,0.4517366188934604,-1.690012503044052,-0.331986731845599,396
4.268778148289622e-31,99.99999999998664,99.99999999997853,3.321612619625439e-11,0.45173661889346217,-1.6900125030440458,-0.3319867318455988,397
4.267422508514492e-31,99.99999999998664,99.99999999997854,3.3208544043436036e-11,0.4517366188934604,-1.6900125030440387,-0.3319867318455987,398
4.2685211701353475e-31,99.99999999998664,99.99999999997854,3.3205133356405006e-11,0.4517366188934613,-1.6900125030440405,-0.3319867318455987,399
4.268158344320013e-31,99.99999999998666,99.99999999997854,3.32004530949964e-11,0.45173661889346306,-1.6900125030440503,-0.3319867318455988,400
4.268293320018334e-31,99.99999999998666,99.99999999997854,3.319701167710048e-11,0.451736618893432,-1.6900125030442146,-0.33198673184560035,401
4.268576264340894e-31,99.99999999998666,99.99999999997854,3.31928347614311e-11,0.45173661889340266,-1.6900125030440307,-0.3319867318455998,402
4.261886494023122e-31,99.99999999998664,99.99999999997887,3.208763782417102e-11,0.451736618894512,-1.6900125030477886,-0.33198673184579147,403
4.26140323688378e-31,99.99999999998664,99.99999999997888,3.208330426356109e-11,0.4517366188945138,-1.6900125030478002,-0.3319867318457916,404
4.260812276991452e-31,99.99999999998664,99.99999999997888,3.2081774795815007e-11,0.4517366188945129,-1.6900125030478108,-0.3319867318457907,405
4.262380789432554e-31,99.99999999998666,99.9999999999789,3.2077234999439644e-11,0.4517366188945102,-1.6900125030478321,-0.3319867318457913,406
4.261667864942049e-31,99.99999999998667,99.9999999999789,3.2071529195665874e-11,0.45173661889447025,-1.6900125030479103,-0.33198673184578736,407
4.260987634067521e-31,99.99999999998667,99.9999999999789,3.2069617480251904e-11,0.4517366188944907,-1.6900125030478366,-0.3319867318457871,408
4.26282280896526e-31,99.99999999998667,99.9999999999789,3.206968544402368e-11,0.451736618894488,-1.690012503047769,-0.33198673184578537,409
4.261241633002102e-31,99.99999999998667,99.9999999999789,3.206504748231968e-11,0.45173661889450756,-1.6900125030477016,-0.3319867318457828,410
